payment_installments,payment_sequential,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_type,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
3.0,1.0,d7746bb26fc8c125b8f286378c23049d,62681fd345215328176ec9eec92192d6,delivered,2017-06-03 19:59:55,2017-06-03 20:10:10,2017-06-21 18:12:31,2017-07-03 17:04:42,2017-06-26,1.0,4c05be00027392c898ab59a94fad2151,5f1dc28029d2c244352a68107ec2b542,2017-06-08 20:10:10,50.9,11.86,credit_card,125.52,cdaaa8d76a6945c52889eca8b12b75d5,1.0,,"Não recebi o produto. Ainda na espera!
att,

Mário.",2017-06-28 00:00:00,2017-06-28 21:14:58
6.0,1.0,b61baa7b1523a2a7e4e1382f25e6f9de,f280a183e4e63b12aa5b9b6d06baecaf,delivered,2017-07-28 21:49:59,2017-07-28 22:05:37,2017-07-31 13:02:42,2017-08-07 20:02:27,2017-08-28,1.0,348ddc765722b7885d765f63eed52eed,93bef6edaa84956e8e575016449b6351,2017-08-02 22:05:37,115.0,14.56,credit_card,129.56,d83c74e5f7dc5d787dcb3abfd04cff4e,5.0,,,2017-08-08 00:00:00,2017-08-09 00:39:43
1.0,1.0,6e5471906b39845aee4480aa16d963d8,eeb730c4c2578aded27aada780e25e93,delivered,2018-04-18 08:21:28,2018-04-19 08:15:36,2018-04-19 20:28:43,2018-05-01 00:17:36,2018-05-16,1.0,baa1af9bc7467e619e2bb2876386ae55,2745f798279e0ed033addcc1474776d7,2018-04-25 08:15:36,92.34,23.23,credit_card,115.57,693e57ee176295d56d730f6d3a7f4568,4.0,,,2018-05-02 00:00:00,2018-05-02 09:33:53
8.0,1.0,d1f60863289ae7cd6e47fd70eae9bec4,175231d5968a57218468d2517a6a4621,delivered,2017-08-15 15:23:30,2017-08-15 16:24:37,2017-08-18 10:07:55,2017-08-24 21:40:06,2017-09-19,1.0,bc79853c871c6db8e48e4b0d47df7e70,7178f9f4dd81dcef02f62acdf8151e01,2017-08-24 16:24:37,274.0,16.67,credit_card,290.67,7f28115b95dfd239048851aaaaf1c8da,5.0,,,2017-08-25 00:00:00,2017-08-28 11:47:10
1.0,1.0,7c5cfb19cd59e93d54d251302ac8268c,4ad9f3aabf40e6cbb73c0511aa878c7f,delivered,2018-07-09 18:27:41,2018-07-09 18:45:13,2018-07-10 14:36:00,2018-07-16 14:34:32,2018-07-18,1.0,b04876fe71f0ad771fcdf73ceff3bae2,9f50216bfd01913736a55a11b55ea842,2018-07-13 18:45:13,45.0,9.01,credit_card,54.01,8ca896ab3b965045111f38fb026cf35a,4.0,,,2018-07-17 00:00:00,2018-07-17 18:25:10
1.0,1.0,2823f47e6fb0f2a1e5a8f221ebb5aa15,f81bed8a63f637b20ff67dccd843c2a5,delivered,2017-07-18 07:17:50,2017-07-18 07:30:12,2017-07-19 20:49:38,2017-07-25 22:04:50,2017-08-09,1.0,996ccd494480f1ea4840f6099dba48dd,d91fb3b7d041e83b64a00a3edfb37e4f,2017-07-24 07:30:12,89.25,15.37,credit_card,104.62,9cbe0c6350c062a2f849f2f024bfcbae,5.0,,Eu só não sei se eu comprei uma placa nova ou usada por que veio enrolada no plástico não veio lacrada e também veio com o chicote diferente,2017-07-26 00:00:00,2017-07-27 10:37:41
1.0,1.0,b06ebf1a46fc060c183c59b092ce49ee,3086654455e8ed4401d93f2af816d8b3,delivered,2018-03-16 21:17:17,2018-03-16 21:30:37,2018-03-21 20:37:42,2018-03-29 22:54:22,2018-04-04,1.0,fb1c85ab4adb8f0fd63d3e2156e51f4b,3fd1e727ba94cfe122d165e176ce7967,2018-03-21 21:30:37,59.9,12.86,credit_card,72.76,a33f23d1d1d615a0e0cfe0cb7b359552,5.0,,Ótimo produto. Entrega rápida.,2018-03-30 00:00:00,2018-04-01 16:18:11
3.0,1.0,9db142d94f2d44a068cfb9ea5da54456,2fdfa48086825561ab78672c8513dba8,delivered,2018-03-07 14:31:46,2018-03-07 14:49:46,2018-03-09 03:28:30,2018-03-26 18:19:01,2018-04-04,1.0,f5f0e64686adaf487590fbb8a75a1d2c,c3867b4666c7d76867627c2f7fb22e21,2018-03-14 14:49:46,193.0,27.43,credit_card,220.43,0af12aa7e4cd3728752b4ba9659687cf,5.0,,,2018-03-27 00:00:00,2018-04-02 13:06:25
5.0,1.0,2a0facc85fc2b839b8c194436787402b,6d6e81e5815b1fff666907cfa150a691,delivered,2018-05-16 04:35:22,2018-05-16 04:54:21,2018-05-17 15:06:00,2018-05-23 11:13:02,2018-06-05,1.0,946b20e2799c73ad1f8f95440f723ce4,4a3ca9315b744ce9f8e9374361493884,2018-05-22 04:54:21,210.0,13.91,credit_card,223.91,3f01296d02cc38c5e1c700eb160e2228,1.0,Gostaria de trocar. ,Eu escolhi o conjunto safari dourado e veio branco! Não gostei é quero trocar.,2018-05-24 00:00:00,2018-05-24 15:12:26
1.0,1.0,75782ab140cfc2ce9f07f0b6390e32c2,11e0029418313bcb51f04b5ea486743a,delivered,2018-02-16 15:19:06,2018-02-20 07:07:10,2018-02-27 17:32:31,2018-03-01 20:09:09,2018-03-09,2.0,00ba6d766f0b1d7b78a5ce3e1e033263,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-02-26 07:07:10,46.99,22.08,boleto,138.14,65ed7dd0e7399ab0735ca38bbf4ef944,5.0,,"Muito estranho,foi o fato de receber
O produto em duas vezes,sendo o pedido feito em uma só vez.
Mas tudo OK.",2018-03-02 00:00:00,2018-03-02 23:33:07
1.0,1.0,6e3c8fe2572e4a01c43ef9970e59fef2,19eb2ff94ef3470db204adaae3d6cd99,delivered,2018-04-16 16:47:33,2018-04-17 10:31:18,2018-04-17 22:07:19,2018-04-25 21:21:15,2018-05-16,1.0,e1a5774894b0dcbed9a61bb82b96b3fd,fd386aa7bed2af3c7035c65506c9b4a3,2018-04-23 10:30:55,32.0,22.11,voucher,141.72,5b9dbc32676c8325d2fb159636a3b3b1,2.0,,,2018-04-26 00:00:00,2018-04-27 21:01:30
1.0,1.0,36995f50cacc28693fffcdb6af6cfedc,3d455fb7aa499fd0cea2a2306b4c43ad,delivered,2017-02-18 17:47:36,2017-02-18 17:55:21,2017-02-20 12:44:09,2017-03-01 13:47:58,2017-03-30,1.0,f422d0d9f8b5f7c27289382b14b61248,1554a68530182680ad5c8b042c3ab563,2017-03-01 16:47:36,66.99,17.21,credit_card,84.2,e3cd240f8d67801ce4ef0422019f4436,5.0,,,2017-03-02 00:00:00,2017-03-05 17:09:42
1.0,1.0,b92a772cba8a9bd47b3440908ef29359,63b98f1dfa5acdadfdefedc183756476,delivered,2017-06-12 15:20:54,2017-06-13 04:55:16,2017-06-14 17:38:25,2017-06-19 20:11:49,2017-07-04,1.0,c23381297fa734ea441a15d723199fb5,9646c3513289980f17226a2fc4720dbd,2017-06-20 04:55:16,28.0,11.85,boleto,39.85,f76a8b0dfdc5762ebbb9d27420358648,5.0,,,2017-06-21 00:00:00,2017-06-22 13:33:05
1.0,1.0,53cbf33b674d602f6746cb90a9d874fd,e5ed7280cd1a3ac2ba29fd6650d8867c,delivered,2017-05-15 17:42:38,2017-05-16 03:25:20,2017-05-16 16:02:08,2017-05-22 14:14:45,2017-06-05,1.0,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2017-05-23 03:25:20,89.9,12.13,boleto,102.03,36149d709e45fc944a2ce1ad688d6003,1.0,,,2017-05-23 00:00:00,2017-05-23 12:27:17
3.0,1.0,bb85c5af835af09aa329b2f4922be259,01ec27f833d99e889b944c5112addff9,delivered,2017-08-07 23:05:59,2017-08-07 23:35:17,2017-08-11 21:14:29,2017-08-14 14:50:32,2017-08-18,1.0,ce4958776b3721723edac6bd9a05e833,55d3daac7c404d59e51c2aa2f4dc5a23,2017-08-13 23:35:17,129.0,13.46,credit_card,142.46,f9e9a22e8adb7e0da6603e6021752c80,5.0,,,2017-08-15 00:00:00,2017-08-15 19:52:52
1.0,1.0,c2fe2f550416c0b36bad93166e4d2d1a,4f087ceb0e06ae3ea989493e4359204d,delivered,2017-10-31 12:02:07,2017-11-02 02:31:13,2017-11-03 22:52:45,2017-11-14 20:37:17,2017-11-22,1.0,1a658f920c35086bb2f6421f240608bd,edb1ef5e36e0c8cd84eb3c9b003e486d,2017-11-08 02:30:30,59.95,16.86,boleto,76.81,9a7ce8c4a54f0a7a19d13e66a572f768,4.0,,,2017-11-15 00:00:00,2017-11-16 15:07:47
1.0,1.0,784dc805e40803fed828b9fbf45b4858,776ee30289e41e0494e430426d953af2,delivered,2017-05-16 17:48:36,2017-05-16 18:02:32,2017-05-18 10:43:33,2017-05-23 00:23:56,2017-06-01,1.0,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-05-25 18:02:32,64.99,7.78,credit_card,72.77,465dc96ca0fa4a25f6b92cf713a4d79d,5.0,,,2017-05-23 00:00:00,2017-05-24 01:08:44
1.0,1.0,57665b3fb0f04270d6b333c9d1f80a61,958e8ad93117fc0cc509a39861a1e7ff,delivered,2018-07-30 11:22:32,2018-07-31 07:30:51,2018-07-31 15:51:00,2018-08-06 22:41:59,2018-08-17,1.0,d1e422d44f28b10c3899b6f494142de0,dfa0c4c6229ab200a4a1336b4d7128ff,2018-08-06 06:44:37,25.9,15.28,boleto,41.18,bf757ac03350dbdc4b28e5142fe1697d,4.0,,,2018-08-07 00:00:00,2018-08-08 02:03:52
1.0,1.0,aa26ab274909dba40108cdcfc216f8b6,7f78a17c4b22bce421b4677bb221ea35,delivered,2018-04-10 21:32:22,2018-04-10 21:50:05,2018-04-11 19:47:44,2018-04-21 17:33:46,2018-05-11,1.0,0820af09ddc75b84841b1fab4da4be9b,d91fb3b7d041e83b64a00a3edfb37e4f,2018-04-16 21:50:05,10.5,18.23,credit_card,28.73,b33f2e99f9d996401b32de1eb8642819,5.0,,,2018-04-22 00:00:00,2018-04-24 21:39:12
2.0,1.0,4dd077c76e72e73742c4af14ebfbd4d1,5184df07acf834cd8a00cda25c376ebd,delivered,2018-06-07 08:57:05,2018-06-07 09:15:24,2018-06-08 14:44:00,2018-06-15 00:22:21,2018-07-13,1.0,6fe2e0bce49965a508008e08ee9f575e,4e7c18b98d84e05cbae3ff0ff03846c2,2018-06-15 09:15:24,109.0,42.62,credit_card,151.62,3a561d4061382b16e9405ebb31ea767d,2.0,,Produto mal acabado,2018-06-16 00:00:00,2018-06-18 15:34:47
1.0,1.0,3909091186fad2ea417f3166d4067808,0ff74aa01898256d6b270ca4fc4b9577,delivered,2017-11-26 20:04:57,2017-11-28 03:44:37,2017-11-30 17:26:50,2017-12-10 11:16:11,2017-12-15,1.0,13ed40194df36dfe1dc2bf7e4ce3bcf2,391fc6631aebcf3004804e51b40bcf1e,2017-12-04 03:33:56,59.81,13.44,boleto,73.25,19c9070e649481783f9a40f4e414dacb,5.0,,Chegou rapidinho e conforme estava no site muito bom,2017-12-11 00:00:00,2017-12-11 17:04:02
2.0,1.0,9b573950822247289cc283b3e30f19d8,b025998376e02b75dae7d887315d5da8,delivered,2017-11-24 21:04:24,2017-11-24 23:54:54,2017-11-27 15:57:06,2017-12-11 19:47:06,2017-12-27,1.0,71a8ee0a8b3fe29f6d89c75e6c1d2dba,db4350fd57ae30082dec7acbaacc17f9,2017-11-29 23:54:54,21.99,15.1,credit_card,37.09,a65a633d540b1c3fd54c79bf3aaec84e,3.0,,"comprei achando que ia servir para o celular s7 e não serve, teria como trocar.ficou grande,",2017-12-12 00:00:00,2017-12-13 13:28:28
4.0,1.0,0cedb7b34000334cf6a9e407fcaa5203,b9a96d45b2fc1fb779cd86dba54a3110,delivered,2018-07-11 13:32:41,2018-07-11 13:46:31,2018-07-12 12:44:00,2018-07-25 00:10:54,2018-07-31,1.0,d322eb25f02924adba73e58dbc36b29c,4869f7a5dfa277a7dca6462dcf3b52b2,2018-07-16 13:46:31,222.0,19.65,credit_card,241.65,163fc8433f53cd1204f22e8bac5424b3,4.0,,,2018-07-26 00:00:00,2018-07-26 15:08:17
2.0,1.0,538917e9e6d39e4e2f6d7480f7c2479e,ed9a9009b3f1634f5aba2e8eaee8e494,delivered,2017-02-04 23:28:25,2017-02-04 23:42:00,2017-02-06 15:08:49,2017-03-01 08:37:44,2017-03-15,1.0,0eb5d1d033dcdd7b9b11658ce84ee8e9,7a2d2949aea47fab95fd98d6c9f618b1,2017-02-08 23:28:25,110.0,24.77,credit_card,134.77,6b3d97a282d6752c04cf8a4b3847812c,5.0,,,2017-03-02 00:00:00,2017-03-15 16:12:22
1.0,2.0,35c369ca367805c6b6c59ce554768eef,10ce609a34904ea87a4254e96b05dcf8,delivered,2017-10-24 21:38:09,2017-10-24 21:49:24,2017-10-26 19:48:07,2017-10-28 11:50:06,2017-11-08,1.0,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-11-01 21:49:24,84.99,9.41,voucher,50.0,d40f1aac7c63f06055abb40506ba568e,5.0,,,2017-10-29 00:00:00,2017-10-30 13:30:15
1.0,1.0,f222c56f035b47dfa1e069a88235d730,b74ca180d63f9ae0443e4e13a2f5bdaf,delivered,2018-01-30 09:43:45,2018-02-04 23:31:47,2018-01-31 19:48:44,2018-02-01 20:10:38,2018-02-15,1.0,16ed6a6e3fce23b741650437fe58d65b,e5a38146df062edaf55c38afa99e42dc,2018-02-06 02:35:36,89.18,9.44,boleto,98.62,b988c1daec78d156cc973f0da2e1f607,5.0,,produto entregue antes do prazo,2018-02-07 00:00:00,2018-02-08 18:36:42
2.0,1.0,07182ece031138fc6c7f81b60b1eb329,704230ce6edfc1682d86cddb7f8216ae,delivered,2018-04-16 01:48:45,2018-04-16 02:12:06,2018-04-17 15:38:46,2018-04-23 22:46:46,2018-05-07,1.0,94fb18015068e3550e6a8f0729558904,d4e12e7884759a14fa0f5f896c791cae,2018-04-20 02:12:06,43.8,14.44,credit_card,58.24,66f8bdc27889025248a4004647b2675d,5.0,Boa empresa,Excelente empresa ,2018-04-24 00:00:00,2018-04-27 12:14:31
8.0,1.0,068027bd6fbd44e949cfb70acad89b55,8e20f087ea52d83311b8a9df03ab67f2,delivered,2017-08-14 13:26:46,2017-08-14 13:50:19,2017-08-14 20:25:50,2017-08-15 18:25:55,2017-08-25,1.0,e78506414d2563b6414cfd84b7fa0802,fe2032dab1a61af8794248c8196565c9,2017-08-18 13:50:19,179.0,9.45,credit_card,188.45,5fe75e4e6d3c57e8b7fc372d9938880c,5.0,,"Produto ótimo. Aplicado na pele fica o dia todo.
Entrega em 1 dia (bem antes da data agenda).
",2017-08-16 00:00:00,2017-08-18 12:21:24
3.0,1.0,9ca192d3fd38d4aff0c137f84cf7e121,10b0bfb19ed6f0aa3d895cc1db350e3a,delivered,2018-08-13 10:46:55,2018-08-13 10:55:20,2018-08-14 13:21:00,2018-08-18 14:24:53,2018-08-23,1.0,237629a2fbb505d4db6ef67408dcf5bf,7b7ed56ae755e2880f2b69632e839c1e,2018-08-16 10:55:20,18.9,19.04,credit_card,37.94,c83adde7bfa20debf68681fc854d4e7a,3.0,,,2018-08-19 00:00:00,2018-08-19 22:30:12
1.0,1.0,dde44f7e3e37e8a34b9cdffc9bc652e5,cbc4da078da70f553783f3f901a8c858,delivered,2017-12-19 17:46:05,2017-12-20 06:55:20,2017-12-20 21:48:37,2018-01-17 00:03:06,2018-01-23,1.0,be7e1eebdec8d6a9842ebf1c2c2c3dac,955fee9216a65b617aa5c0531780ce60,2017-12-27 06:55:20,155.0,17.34,boleto,172.34,e7563cea8219b749cc8f3d871b54444f,4.0,,,2018-01-18 00:00:00,2018-01-30 10:43:12
7.0,1.0,171fac25aa2fde5b05b3109d582d04bb,1c3c07a5e0ae1596ef662a0d60f362fd,delivered,2017-08-04 17:15:21,2017-08-04 17:30:16,2017-08-07 17:24:17,2017-08-16 18:04:58,2017-09-01,1.0,4b6b3a7072d549354c3743dedbf4170a,6560211a19b47992c3666cc44a7e94c0,2017-08-10 17:30:16,55.0,15.14,credit_card,70.14,e9d8a417209901e2bac6efd4dd51046a,4.0,,Entrega super rápida e tudo certinho! ,2017-08-17 00:00:00,2017-08-18 01:29:49
1.0,1.0,c5816c6d12ac8e0bebace202a2774edf,c50b76da2bbd240a8508f5802745476d,delivered,2017-10-28 15:55:01,2017-10-30 10:15:26,2017-11-01 13:06:51,2017-11-14 16:47:16,2017-11-17,1.0,74cee16411adfa1d4d9a343d75aa6177,1dfe5347016252a7884b694d4f10f5c4,2017-11-06 10:15:26,61.0,12.77,credit_card,19.12,f406bdd247e319fb2d1d83557435dd12,5.0,,"muito bom, produto entregue antes do prazo",2017-11-15 00:00:00,2017-11-16 09:18:03
9.0,1.0,d2dee958cbda7c87cbc097cf2f5f6c1e,1a949476f028910baab6a43ccb9f332a,delivered,2017-11-08 00:35:46,2017-11-09 01:31:04,2017-11-16 18:28:50,2017-12-12 17:22:30,2017-12-01,1.0,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-11-16 00:31:20,59.9,37.97,credit_card,97.87,0d94005ddb37c0906201fdcb624305c7,5.0,,tudo certo e bunito,2017-12-06 00:00:00,2018-01-13 00:10:11
8.0,1.0,61fcbde43b57103de5c19b26489b46f6,3bbe55ec205026d44f2a0ce1059f6e5a,delivered,2018-05-14 16:18:02,2018-05-14 16:36:56,2018-05-22 16:29:00,2018-06-23 14:28:34,2018-06-08,1.0,1e2e095149b3e9ca487d9c2d8c20378b,7d13fca15225358621be4086e1eb0964,2018-05-18 16:30:56,510.0,40.26,credit_card,250.0,6e44615ae68519a70b7bfc93f4483e79,2.0,Entrega de produto,"Eles até fizeram contato comigo durante a compra, pois eu já tinha efetivado o pagamento, quando perceberam que não tinha o produto no estoque, daí me consultaram e perguntaram se eu t como trocar.",2018-06-10 00:00:00,2018-06-13 12:17:02
6.0,1.0,c2b819b02527dbe8dfe424c00d999e0c,148e9dce3968211ba80e8db0b5b5332e,delivered,2017-12-06 22:28:07,2017-12-06 22:39:32,2017-12-14 01:07:30,2017-12-20 15:22:34,2018-01-04,1.0,4a69baa66a13d1adeb41cfe3bc0c27be,bbad7e518d7af88a0897397ffdca1979,2017-12-12 22:39:32,99.9,16.46,credit_card,116.36,31a71ab8f18f2e54b92360d7b17886e6,5.0,,,2017-12-21 00:00:00,2017-12-21 19:39:40
6.0,1.0,2301a0f5629f3d66f880849265f50515,13e330d6fa0e734ffda44f5b5610ed7c,delivered,2017-10-04 10:05:53,2017-10-04 10:14:25,2017-10-04 18:17:56,2017-10-10 18:55:35,2017-10-30,1.0,5115d8cd6438c0c4d8abdf38d5d41ebd,6560211a19b47992c3666cc44a7e94c0,2017-10-10 10:14:25,69.0,15.23,credit_card,84.23,f70e964711c7a9229ad088240d7232d5,4.0,,,2017-10-11 00:00:00,2017-10-12 00:20:31
2.0,1.0,1844430a4130a112771839a244829457,94d33f0fa325a5e1a184a1806f98793e,delivered,2017-10-08 21:43:00,2017-10-08 21:56:20,2017-10-09 20:56:09,2017-10-25 14:48:03,2017-10-25,1.0,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-10-15 22:56:20,59.9,14.13,credit_card,74.03,916b25fdb63a60a98bae44969aaa0357,4.0,,,2017-10-26 00:00:00,2017-10-26 23:23:58
4.0,1.0,b0a851b41e096cd9cc552e15698c3d4e,2fdd2638faff09e29137c963d929d801,delivered,2018-06-05 12:36:00,2018-06-05 14:31:26,2018-06-06 12:50:00,2018-06-12 20:08:31,2018-07-18,1.0,fb7a100ec8c7b34f60cec22b1a9a10e0,d98eec89afa3380e14463da2aabaea72,2018-06-13 12:55:40,49.99,15.23,credit_card,65.22,5f0fb5a9a11b5e27e57cd9248217ed0e,5.0,,,2018-06-13 00:00:00,2018-06-25 20:30:34
1.0,1.0,40654581b4282e70a554c9eb51fc8a91,d7486ca3a453d8a2258144e41c9aad91,delivered,2018-06-26 11:40:02,2018-06-27 11:35:15,2018-06-28 06:41:00,2018-07-02 20:22:03,2018-07-17,1.0,78ae9099d0b8c74be6cb8deb9bd84f8a,951e8cef368f09bb3f3d03c00ca4702c,2018-07-03 11:35:15,39.99,12.94,credit_card,18.27,6a35bdf15fd902407dead0ce697ac18f,5.0,,,2018-07-03 00:00:00,2018-07-04 13:12:08
1.0,2.0,40654581b4282e70a554c9eb51fc8a91,d7486ca3a453d8a2258144e41c9aad91,delivered,2018-06-26 11:40:02,2018-06-27 11:35:15,2018-06-28 06:41:00,2018-07-02 20:22:03,2018-07-17,1.0,78ae9099d0b8c74be6cb8deb9bd84f8a,951e8cef368f09bb3f3d03c00ca4702c,2018-07-03 11:35:15,39.99,12.94,voucher,34.66,6a35bdf15fd902407dead0ce697ac18f,5.0,,,2018-07-03 00:00:00,2018-07-04 13:12:08
1.0,1.0,ebb064563b938e019b2627b762ab42ce,385ad726431f19652a724047cf1bc085,delivered,2018-08-11 16:42:36,2018-08-14 04:10:22,2018-08-14 11:41:00,2018-08-21 18:03:04,2018-09-04,1.0,6c50c87e36d8641d67fbcceed5cfec5e,6560211a19b47992c3666cc44a7e94c0,2018-08-16 04:10:22,55.0,18.49,boleto,73.49,c2a9c80002f8e67351c3e4aa877a1e60,4.0,super recomendado,"O PRODUTO CHEGOU CERTO SÓ QUE NÃO CONSEGUI ACERTAR A HORA DESSE PRODUTO ACHO EU QUE FIZ UMA COMPRA INDEVIDA!! O BOM SERIA UM MANUAL PORTUGUES
",2018-08-22 00:00:00,2018-08-22 21:18:42
2.0,1.0,2e024656807ffab9d81af39abd9f18b8,271f8bae1747c6d8d6e269f4fda27345,delivered,2018-07-13 14:40:19,2018-07-13 15:04:04,2018-07-16 10:20:00,2018-07-23 21:42:28,2018-08-01,1.0,58816ce2ec224ea03aff8abe045f8407,955fee9216a65b617aa5c0531780ce60,2018-07-17 15:04:04,93.0,20.6,credit_card,113.6,88fe50512fe98156b319fe4fd98a7241,5.0,,,2018-07-24 00:00:00,2018-08-01 16:27:12
2.0,1.0,6b3c0956c89312e2c54f8d1366ecea9a,a97ffd7dc1f722793d4ab4db1eb815f5,delivered,2018-08-13 13:31:05,2018-08-13 13:45:21,2018-08-14 11:33:00,2018-08-20 16:08:57,2018-08-28,1.0,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2018-08-15 13:45:21,29.0,15.3,credit_card,44.3,7bf0d71c844a8759a579a3371dd8d379,1.0,Bom,Veio como eu esperava ,2018-08-21 00:00:00,2018-08-21 20:12:42
1.0,1.0,b520da4895f8ce53c41d6be41bbd17c5,7a6f04bd77baa1ca5f68a99cb29f6f2c,delivered,2018-01-11 16:01:23,2018-01-12 02:34:27,2018-01-16 13:19:03,2018-01-19 03:13:00,2018-02-08,1.0,fa6eebf61147fc40bc2b49765f5b877f,054694fa03fe82cec4b7551487331d74,2018-01-18 02:34:27,297.0,17.71,boleto,314.71,9d951e2af65277140f6a4ea2e2f49b55,3.0,,"Meu produto veio todo quebrado, não tive uma resposta até o momento.. 
Aguardo uma resposta
Att.
Arquimedes",2018-01-19 00:00:00,2018-01-22 11:43:46
2.0,1.0,c56bdcd0ef1249dcc18901b491b1b976,1358c61e82221ecc4d165d21123eb23d,delivered,2017-05-26 16:09:19,2017-05-27 16:15:17,2017-05-29 06:56:41,2017-06-05 13:33:08,2017-06-20,1.0,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-06-01 16:15:17,29.0,14.1,credit_card,43.1,104b3690a856de899d80229a40cf223e,5.0,,,2017-06-06 00:00:00,2017-06-09 03:10:35
1.0,1.0,6958c1e09a9e49c2071dbb679d577422,68219d24f99a407e2ee5835e9abc8a1d,delivered,2017-09-21 01:05:07,2017-09-21 01:15:14,2017-09-25 19:25:05,2017-09-29 19:02:20,2017-10-16,1.0,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017-09-27 01:15:14,45.9,14.1,credit_card,60.0,b570f6fc92ff9e2edc6aa076aa64cd31,5.0,,,2017-09-30 00:00:00,2017-09-30 23:09:35
1.0,1.0,b82b1a7017f4c904921dd5c6c6da8804,5e25cb6b455409373f96b0f1d947fd38,delivered,2017-05-30 22:46:05,2017-05-30 22:55:17,2017-06-05 14:18:07,2017-06-14 15:10:09,2017-06-29,1.0,e68e475e0e1fa8744c2aef0f9864d679,b2ba3715d723d245138f291a6fe42594,2017-06-12 22:55:17,214.9,17.75,credit_card,232.65,874f6b1a33930d17a375d002cb01ebe1,1.0,,,2017-06-15 00:00:00,2017-06-16 12:56:48
4.0,1.0,136d768d679a4fc7902e10fc81af17fc,66febc71bf0586881bd835ddcbfd34e8,delivered,2018-08-08 22:21:23,2018-08-08 22:35:18,2018-08-10 17:04:00,2018-08-23 14:14:46,2018-09-14,1.0,cea3e34396621bb2677f5969c11316bc,21c62b998a043ebe31161d38f84929fc,2018-08-14 22:35:18,170.0,21.14,credit_card,191.14,1334e731cde08f47e796134a0ff472fd,5.0,,,2018-08-24 00:00:00,2018-08-25 11:29:07
1.0,1.0,796843d5e414b6e4272228bae15d828b,6d2370391a400e5f408a86ef70110bd0,delivered,2018-03-27 00:23:35,2018-03-27 00:35:18,2018-03-27 21:33:19,2018-03-28 22:37:38,2018-04-09,1.0,55cee47e392df16fee82018edeb545c5,f262cbc1c910c83959f849465454ddd3,2018-04-02 00:35:18,16.99,7.39,credit_card,24.38,a2ef48570dfb1245b86f7900b46b06cd,4.0,,Chegou antes do prazo e em bom estado!!!,2018-03-29 00:00:00,2018-04-01 01:53:18
1.0,1.0,96443e347511f156158689addf8e876e,082afb51514d796870e769e2c46919ba,delivered,2018-01-17 11:07:59,2018-01-17 11:18:20,2018-01-19 16:58:48,2018-01-25 20:38:41,2018-02-08,1.0,dd0dcee76f9c12fff4bc0eb641d57c7f,8b321bb669392f5163d04c59e235e066,2018-01-23 11:18:20,23.7,14.1,credit_card,37.8,6af2cda6b7960c1d0101383236e755a4,5.0,,Funcionou o controle.,2018-01-26 00:00:00,2018-01-29 11:36:19
1.0,1.0,648a268c494bbf8c97c03ec64c2ff4d3,1a4afc7f367d41bd2edb6fb7f6e7dc8c,delivered,2017-11-02 11:30:33,2017-11-04 06:55:33,2017-11-08 21:15:37,2017-11-16 16:18:26,2017-11-27,2.0,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-11-09 06:55:33,59.9,8.84,boleto,137.47,80a0ecac601291fbd84fa8117615ecdc,4.0,,,2017-11-17 00:00:00,2017-11-23 18:17:06
10.0,1.0,fe47c42447b8cdec3dd299e95dc7fbc9,c2bc0fec1b0b38cb85113e952d7bd112,delivered,2017-05-22 11:43:01,2017-05-22 11:55:15,2017-05-23 11:41:57,2017-05-29 06:51:38,2017-06-09,1.0,56d45b2c27871322801134f57d1b9dfb,d1c281d3ae149232351cd8c8cc885f0d,2017-05-26 11:55:15,163.99,16.78,credit_card,180.77,10f8c67a55b1b5fd98e226ddb72cd7db,5.0,,Tudo muito bom. Recomendo,2017-05-30 00:00:00,2017-06-02 11:48:28
4.0,1.0,039ec885e36627ae6353cfd42a41c5da,f970cf91aebb424d5389764dbc72d2b1,delivered,2018-02-22 12:45:26,2018-02-22 12:55:51,2018-02-23 18:18:39,2018-05-03 22:13:30,2018-03-19,1.0,55cfb8318af6fe90dfacf0892abb2cee,77530e9772f57a62c906e1c21538ab82,2018-02-28 12:55:51,100.0,25.25,credit_card,125.25,470b43a575cb1ed3acf3b4f660e8a542,1.0,,estou pagando pelo produto e ate exato momento ele não chegou a minha residencia.,2018-03-21 00:00:00,2018-03-23 18:24:46
